             ET TOOLBOX REACH SUMMARY

      Summary for: URGWOM Reach 7 (San Acacia to San Marcial gage)    

      Vegetation classification: IKONOS 2000 + USU 2001          (Except open water)

      ET TOOLBOX classes (ag. + rip. + open water + urb.):    38655.2 acres

          (Daily URGWOM Water Use = Daily Consumptive Use Total - Rain)

"      Note:  Final values are subject to change with updated weather data, which could occur multiple times during periods of local "
             weather station data feed instability.

             --------------- Daily Consumptive Use ---------------    Daily    ----- Daily URGWOM Water Use ----    Total URGWOM Water    ----- Daily Flow Difference -----
    2009   F  Total   Agriculture    Riparian   Open Water   Urban    Rain      Total    5-Day Avg.  10-Day Avg.    Use To-Date Since      Total    5-Day Avg.  10-Day Avg.
" Month Day M   CFS         CFS          CFS         CFS       CFS      CFS       CFS         CFS          CFS       Jan.  1, 2009 AC-FT     CFS         CFS          CFS"
 ----- --- - ------   -----------    --------   ----------   ------   -----    -------   ----------  -----------    -------------------   -------   ----------  -----------
  July  8     550.8       255.7        261.7        32.4       1.0     0.0      550.8       445.4        324.4           62444.4           None        None         None
  July  7     508.0       231.6        246.3        29.2       0.8     0.0      508.0       155.9        185.0           61353.8           None        None         None
  July  6     488.9       225.0        234.5        28.5       0.8    98.0      390.8       152.5        146.7           60347.9           None        None         None
  July  5     445.7       202.5        216.0        26.4       0.8    76.3      369.4       179.1         92.7           59574.0           None        None         None
  July  4     414.7       193.3        195.8        24.7       0.8     6.6      408.1       200.3        102.8           58842.6           None        None         None
  July  3     264.1       112.1        136.4        15.3       0.4  1161.0     -896.9       203.4        100.7           58034.5           None        None         None
  July  2     521.5       247.2        242.2        31.1       0.9    30.4      491.1       214.1        218.3           59810.3           None        None         None
  July  1     523.6       248.8        242.5        31.4       0.9     0.0      523.6       140.9        221.6           58838.0           None        None         None
  June 30     492.0       233.3        228.3        29.6       0.9    16.5      475.5         6.3        220.3           57801.2           None        None         None
  June 29     423.6       203.6        193.3        25.9       0.8     0.0      423.6         5.2        204.9           56859.6           None        None         None
  June 28     243.0       101.5        127.3        13.9       0.3  1086.1     -843.2        -2.1        203.4           56020.9           None        None         None
  June 27     275.0       115.4        143.1        16.0       0.4   149.9      125.1       222.6        328.6           57690.4           None        None         None
  June 26     419.9       195.2        198.6        25.4       0.7   569.5     -149.6       302.3        355.3           57442.7           None        None         None
  June 25     476.6       226.9        219.8        29.0       0.8     6.3      470.2       434.3        427.2           57738.9           None        None         None
  June 24     398.3       187.1        186.2        24.2       0.7    11.1      387.1       404.5        434.9           56807.8           None        None         None
  June 23     324.5       147.4        157.0        19.6       0.5    44.6      279.8       408.9        403.4           56041.3           None        None         None
  June 22     525.2       253.1        238.6        32.5       0.9     1.6      523.6       434.6        428.4           55487.2           None        None         None
  June 21     510.7       248.9        228.9        32.0       1.0     0.0      510.7       408.4        431.1           54450.4           None        None         None
  June 20     394.5       183.8        185.9        24.1       0.7    73.5      321.0       420.1        435.4           53439.2           None        None         None
  June 19     455.4       219.4        206.9        28.3       0.8    46.1      409.3       465.3        418.2           52803.6           None        None         None
  June 18     417.8       195.2        195.9        25.9       0.7     9.2      408.6       398.0        379.8           51993.2           None        None         None
  June 17     423.3       188.8        208.2        25.6       0.6    31.0      392.2       422.2        384.5           51184.2           None        None         None
  June 16     569.3       268.7        263.8        35.9       1.0     0.0      569.3       453.9        399.3           50407.6           None        None         None
  June 15     547.0       261.1        249.8        35.0       1.0     0.0      547.0       450.6        401.4           49280.3           None        None         None
  June 14     507.5       251.8        221.7        32.9       1.0   434.8       72.7       371.1        401.8           48197.3           None        None         None
  June 13     573.4       280.0        255.1        37.2       1.1    43.7      529.8       361.7        443.2           48053.4           None        None         None
  June 12     550.5       267.0        246.9        35.6       1.1     0.0      550.5       346.8        426.5           47004.4           None        None         None
  June 11     553.1       271.6        244.4        36.1       1.1     0.0      553.1       344.7        411.9           45914.4           None        None         None
