"Date","Isleta_mean_daily_div_cfs","SanAcacia_mean_daily_div_cfs","Mean_cfs_SanAcacia","Mean_cfs_BosFarms","Ag_DCU_cfs_5","Riparian_DCU_cfs_5","OpenWater_DCU_cfs_5","Rain_cfs_5","Ag_DCU_cfs_6","Riparian_DCU_cfs_6","OpenWater_DCU_cfs_6","Rain_cfs_6","Ag_DCU_cfs_7","Riparian_DCU_cfs_7","OpenWater_DCU_cfs_7","Rain_cfs_7","Ag_DCU_cfs_8","Riparian_DCU_cfs_8","OpenWater_DCU_cfs_8","Rain_cfs_8","Ag_mn","Rip_mn","OW_mn","Rain_mn","Ag_sum","Rip_sum","OW_sum","Rain_sum"
"2011-11-24",0,1266.66666666667,987,1050,0,0.3,3,3,0,0.3,3.3,2.1,0,0.4,5.4,3.5,0,0.3,30,30.5,9.4057646645995,2.47562975525846,9.5067659629322,9.22150951795147,37.623058658398,9.90251902103384,38.0270638517288,36.8860380718059
"2011-11-25",0,1327.08333333333,1000,1010,0,0.6,5.1,5.1,0,0.4,5.6,2.1,0,0.9,9.7,8.2,0,0.5,24.5,54.2,9.4057646645995,2.75062975525846,10.3067659629322,16.8465095179515,37.623058658398,11.0025190210338,41.2270638517288,67.3860380718059
"2011-11-26",0,1316.875,955,1010,0,0.4,4.3,0,0,0.2,3.3,0,0,0.5,7,0,0,0.3,24.1,0,9.4057646645995,2.50062975525846,8.7567659629322,-0.553490482048538,37.623058658398,10.0025190210338,35.0270638517288,-2.21396192819415
"2011-11-27",0,1381.66666666667,933,1010,0,0.1,2,0,0,0.1,2,0,0,0.4,4.9,0,0,0.3,18.2,0,9.4057646645995,2.37562975525846,5.8567659629322,-0.553490482048538,37.623058658398,9.50251902103384,23.4270638517288,-2.21396192819415
"2011-11-28",0,1356.66666666667,932,1000,0,0.2,2.7,0,0,0.3,3.4,0,0,0.5,6.9,0,0,0.4,30.1,0,9.4057646645995,2.50062975525846,9.8567659629322,-0.553490482048538,37.623058658398,10.0025190210338,39.4270638517288,-2.21396192819415
"2011-11-29",0,1375.41666666667,938,973,0,0.1,1.6,0,0,0.1,1.2,0,0,0.1,2.5,0,0,0.2,12.1,0,9.4057646645995,2.27562975525846,3.4317659629322,-0.553490482048538,37.623058658398,9.10251902103384,13.7270638517288,-2.21396192819415
"2011-11-30",0,1329.375,936,985,0,0.4,2.9,0,0,0.3,3.8,0,0,0.5,5.7,0,0,0.3,24.1,0,9.4057646645995,2.52562975525846,8.2067659629322,-0.553490482048538,37.623058658398,10.1025190210338,32.8270638517288,-2.21396192819415
"2011-12-01",0,NA,922,970,0.1,0.6,5.5,0,0,0.4,4.9,0,0,0.7,7.4,0,0,0.3,24.1,0,9.4307646645995,2.65062975525846,9.5567659629322,-0.553490482048538,37.723058658398,10.6025190210338,38.2270638517288,-2.21396192819415
"2011-12-02",0,1086.875,892,921,0,0.2,1.4,13.5,0,0.3,3.6,12.9,0,0.5,6,24.3,0,0.3,24.1,102.5,9.4057646645995,2.47562975525846,7.8567659629322,37.7465095179514,37.623058658398,9.90251902103384,31.4270638517288,150.986038071805
"2011-12-03",0,997.854166666667,869,944,0,0.1,1.6,8.8,0,0.1,1.2,3,0,0.1,2.7,1.7,0,0.2,12.1,0,9.4057646645995,2.27562975525846,3.4817659629322,2.82150951795146,37.623058658398,9.10251902103384,13.9270638517288,11.2860380718058
"2011-12-04",0,988.6875,860,885,0,0,0.4,6.9,0,0.1,1.7,6.3,0,0.1,2.8,4.7,0,0.2,6.2,0,9.4057646645995,2.25062975525846,1.8567659629322,3.92150951795146,37.623058658398,9.00251902103384,7.4270638517288,15.6860380718058
"2011-12-05",0,1000.66666666667,862,861,0,0.1,1.1,52.6,0,0.1,1,29.7,0,0.2,2.8,30.3,0,0.4,12.5,36.1,9.4057646645995,2.35062975525846,3.4317659629322,36.6215095179515,37.623058658398,9.40251902103384,13.7270638517288,146.486038071806
"2011-12-06",0,1010.02083333333,850,821,0,0,0.6,0,0,0.1,1.1,0,0,0.3,4,0,0,0.3,12.3,0,9.4057646645995,2.32562975525846,3.5817659629322,-0.553490482048538,37.623058658398,9.30251902103384,14.3270638517288,-2.21396192819415
"2011-12-07",0,995.1875,830,726,0,0.1,0.8,0,0,0.1,0.6,0,0,0.2,2.3,0,0,0.3,12.3,0,9.4057646645995,2.32562975525846,3.0817659629322,-0.553490482048538,37.623058658398,9.30251902103384,12.3270638517288,-2.21396192819415
"2011-12-08",0,981.0625,825,589,0,0.1,0.9,0,0,0.1,1.2,0,0,0.2,3,0,0,0.3,18.2,0,9.4057646645995,2.32562975525846,4.9067659629322,-0.553490482048538,37.623058658398,9.30251902103384,19.6270638517288,-2.21396192819415
"2011-12-09",0,882.375,778,560,0,0.1,0.8,0,0,0.1,1.1,0,0,0.2,2.6,0,0,0.3,12.3,0,9.4057646645995,2.32562975525846,3.2817659629322,-0.553490482048538,37.623058658398,9.30251902103384,13.1270638517288,-2.21396192819415
"2011-12-10",0,874.041666666667,682,519,0,0.1,0.8,0,0,0,0.6,0,0,0.1,1.6,0,0,0.1,12.1,0,9.4057646645995,2.22562975525846,2.8567659629322,-0.553490482048538,37.623058658398,8.90251902103384,11.4270638517288,-2.21396192819415
"2011-12-11",0,831.770833333333,618,612,0,0.1,0.8,0,0,0,0.6,0,0,0,1.4,0,0,0.1,6.1,0,9.4057646645995,2.20062975525846,1.3067659629322,-0.553490482048538,37.623058658398,8.80251902103384,5.22706385172881,-2.21396192819415
"2011-12-12",0,819.291666666667,659,615,0,0,0.4,65.8,0,0,0.6,58.2,0,0,1.4,36.5,0,0.1,6.1,84.3,9.4057646645995,2.17562975525846,1.2067659629322,60.6465095179515,37.623058658398,8.70251902103384,4.82706385172881,242.586038071806
"2011-12-13",0,908.875,706,625,0,0,0.1,18.1,0,0.1,0.8,21.6,0,0.2,3.1,23.2,0,0.4,6.5,66.8,9.4057646645995,2.32562975525846,1.7067659629322,31.8715095179515,37.623058658398,9.30251902103384,6.8270638517288,127.486038071806
"2011-12-14",0,870.125,715,754,0,0.1,1.6,3.3,0,0.1,1.4,0.2,0,0.1,3.1,0,0,0.2,12.2,0,9.4057646645995,2.27562975525846,3.6567659629322,0.321509517951461,37.623058658398,9.10251902103384,14.6270638517288,1.28603807180585
"2011-12-15",0,1016.1875,827,732,0,0.1,1.2,0,0,0.1,1.2,0,0,0.2,3.7,0,0,0.3,12.3,0,9.4057646645995,2.32562975525846,3.6817659629322,-0.553490482048538,37.623058658398,9.30251902103384,14.7270638517288,-2.21396192819415
"2011-12-16",0,NA,855,446,0,0.1,0.9,0,0,0.1,1.2,0,0,0.2,3.4,0,0,0.4,18.3,0,9.4057646645995,2.35062975525846,5.0317659629322,-0.553490482048538,37.623058658398,9.40251902103384,20.1270638517288,-2.21396192819415
"2011-12-17",0,803.583333333333,731,717,0,0.1,0.8,0,0,0.1,0.8,0,0,0.1,2.7,0,0,0.2,6.3,0,9.4057646645995,2.27562975525846,1.7317659629322,-0.553490482048538,37.623058658398,9.10251902103384,6.9270638517288,-2.21396192819415
"2011-12-18",0,1007.60416666667,741,758,0,0.1,1.1,13.5,0,0,0.6,11.5,0,0.1,1.8,16.2,0,0.2,6.2,24.3,9.4057646645995,2.25062975525846,1.5067659629322,15.8215095179515,37.623058658398,9.00251902103384,6.02706385172881,63.286038071806
"2011-12-19",0,1228.95833333333,897,832,0,0,0.1,68.1,0,0.1,1.1,28.8,0,0.2,2.4,24.4,0,0.3,12.3,36.6,9.4057646645995,2.30062975525846,3.0567659629322,38.9215095179515,37.623058658398,9.20251902103384,12.2270638517288,155.686038071806
"2011-12-20",0,883,923,938,0,0,0.5,0,0,0,0.6,0,0,0,1.6,0,0,0.2,12.1,0,9.4057646645995,2.20062975525846,2.7817659629322,-0.553490482048538,37.623058658398,8.80251902103384,11.1270638517288,-2.21396192819415
"2011-12-21",0,947.375,1030,804,0,0,0.8,0,0,0.1,0.6,0,0,0.1,1.8,0,0,0.2,12.1,0,9.4057646645995,2.25062975525846,2.9067659629322,-0.553490482048538,37.623058658398,9.00251902103384,11.6270638517288,-2.21396192819415
"2011-12-22",NA,872.395833333333,951,826,0,0.2,1.5,42.5,0,0.2,1.9,32.8,0,0.3,4.2,49.9,0,0.4,12.4,66.5,9.4057646645995,2.42562975525846,4.0817659629322,47.3715095179515,37.623058658398,9.70251902103384,16.3270638517288,189.486038071806
"2011-12-23",0,890.541666666667,951,775,0,0.1,1.3,7.7,0,0.1,0.9,24.4,0,0.2,3.3,19.9,0,0.4,6.5,36.3,9.4057646645995,2.35062975525846,2.0817659629322,21.5215095179515,37.623058658398,9.40251902103384,8.3270638517288,86.086038071806
"2011-12-24",0,966.75,939,732,0,0.1,0.7,0,0,0.1,1.2,0,0,0.2,3.9,0.4,0,0.4,12.4,41.4,9.4057646645995,2.35062975525846,3.6317659629322,9.89650951795147,37.623058658398,9.40251902103384,14.5270638517288,39.5860380718059
"2011-12-25",0,931.104166666667,925,606,0,0.1,0.8,0,0,0.1,1.2,0,0,0.2,2.9,0,0,0.3,12.3,0,9.4057646645995,2.32562975525846,3.3817659629322,-0.553490482048538,37.623058658398,9.30251902103384,13.5270638517288,-2.21396192819415
"2011-12-26",0,922.729166666667,862,591,0,0,0.8,0,0,0.1,1.2,0,0,0.2,2.6,0,0,0.3,12.1,0,9.4057646645995,2.30062975525846,3.2567659629322,-0.553490482048538,37.623058658398,9.20251902103384,13.0270638517288,-2.21396192819415
"2011-12-27",0,914.5625,801,614,0,0,0.8,0,0,0.1,1.2,0,0,0.2,3.2,0,0,0.3,12.2,0,9.4057646645995,2.30062975525846,3.4317659629322,-0.553490482048538,37.623058658398,9.20251902103384,13.7270638517288,-2.21396192819415
"2011-12-28",0,948.291666666667,797,567,0,0.1,1,0,0,0.1,1.2,0,0,0.2,3.2,0,0,0.2,12.2,0,9.4057646645995,2.30062975525846,3.4817659629322,-0.553490482048538,37.623058658398,9.20251902103384,13.9270638517288,-2.21396192819415
"2011-12-29",0,968.4375,796,527,0,0.1,1.2,0,0,0.1,1.4,0,0,0.3,4,0,0,0.3,18.2,0,9.4057646645995,2.35062975525846,5.2817659629322,-0.553490482048538,37.623058658398,9.40251902103384,21.1270638517288,-2.21396192819415
"2011-12-30",0,761.583333333333,726,752,0,0,0.8,0,0,0.1,1.2,0,0,0.1,2.1,0,0,0.1,12,0,9.4057646645995,2.22562975525846,3.1067659629322,-0.553490482048538,37.623058658398,8.90251902103384,12.4270638517288,-2.21396192819415
"2011-12-31",0,821.9375,810,743,0,0.3,3.1,0,0,0.2,2.4,0,0,0.5,5.9,0,0,0.3,35.9,0,9.4057646645995,2.47562975525846,10.9067659629322,-0.553490482048538,37.623058658398,9.90251902103384,43.6270638517288,-2.21396192819415
"2012-01-01",NA,NA,809,600,0,1.4,6.7,0,0,0.4,2.5,0,0,0.9,6,0,0,0.1,4.3,0,9.4057646645995,2.85062975525846,3.9567659629322,-0.553490482048538,37.623058658398,11.4025190210338,15.8270638517288,-2.21396192819415
"2012-01-02",NA,NA,734,584,0,1.4,6.7,0,0,0.6,3.8,0,0,0.9,5.8,0,0,0.1,12.7,0,9.4057646645995,2.90062975525846,6.3317659629322,-0.553490482048538,37.623058658398,11.6025190210338,25.3270638517288,-2.21396192819415
"2012-01-03",NA,NA,718,591,0,1.4,6.7,0,0,0.6,3.8,0,0,0.9,5.6,0.3,0,0.1,12.7,0,9.4057646645995,2.90062975525846,6.2817659629322,-0.478490482048538,37.623058658398,11.6025190210338,25.1270638517288,-1.91396192819415
"2012-01-04",NA,NA,716,610,0,1.5,7.3,0,0,0.6,3.8,0,0,0.9,6.6,0,0,0.1,4.3,0,9.4057646645995,2.92562975525846,4.5817659629322,-0.553490482048538,37.623058658398,11.7025190210338,18.3270638517288,-2.21396192819415
"2012-01-05",0,NA,732,669,0,1.5,7.4,0,0,0.7,4.4,0,0,1.1,7.3,0,0,0.1,12.8,0,9.4057646645995,3.00062975525846,7.0567659629322,-0.553490482048538,37.623058658398,12.0025190210338,28.2270638517288,-2.21396192819415
"2012-01-06",0,NA,756,674,0,1.6,7.6,0,0,0.7,4.4,0,0,1.2,8,0,0,0.1,12.8,0,9.4057646645995,3.05062975525846,7.2817659629322,-0.553490482048538,37.623058658398,12.2025190210338,29.1270638517288,-2.21396192819415
"2012-01-07",0,NA,757,688,0,1.6,7.7,0.1,0,0.8,5.4,0.2,0,1.1,7.2,0,0,0.1,12.8,0,9.4057646645995,3.05062975525846,7.3567659629322,-0.478490482048538,37.623058658398,12.2025190210338,29.4270638517288,-1.91396192819415
"2012-01-08",0,NA,759,670,0,1.1,5.3,0,0,0.4,2.8,0,0,0.7,4.7,0,0,0.1,12.9,0,9.4057646645995,2.72562975525846,5.5067659629322,-0.553490482048538,37.623058658398,10.9025190210338,22.0270638517288,-2.21396192819415
"2012-01-09",0,NA,761,639,0,1.1,5.6,0,0,0.7,4.4,0,0,0.9,6.2,0,0,0.1,4.3,0,9.4057646645995,2.85062975525846,4.2067659629322,-0.553490482048538,37.623058658398,11.4025190210338,16.8270638517288,-2.21396192819415
"2012-01-10",0,NA,755,623,0,1.3,6.5,0,0,0.8,5.4,0,0,1.3,8.5,0,0,0.1,12.9,0,9.4057646645995,3.02562975525846,7.4067659629322,-0.553490482048538,37.623058658398,12.1025190210338,29.6270638517288,-2.21396192819415
"2012-01-11",0,NA,753,628,0,1.5,7.2,0,0,0.8,5.7,0,0,1.3,8.9,0,0,0.1,12.9,0,9.4057646645995,3.07562975525846,7.7567659629322,-0.553490482048538,37.623058658398,12.3025190210338,31.0270638517288,-2.21396192819415
"2012-01-12",0,NA,748,620,0,1.1,5.4,0.1,0,0.6,3.8,1,0,0.9,5.8,1.7,0,0.1,4.4,0,9.4057646645995,2.82562975525846,3.9317659629322,0.146509517951461,37.623058658398,11.3025190210338,15.7270638517288,0.586038071805846
"2012-01-13",NA,NA,727,620,0,1.4,6.8,0,0,0.7,4.4,0,0,1,6.9,0,0,0.1,13,0,9.4057646645995,2.95062975525846,6.8567659629322,-0.553490482048538,37.623058658398,11.8025190210338,27.4270638517288,-2.21396192819415
"2012-01-14",0,NA,724,609,0,1.5,7.4,1.2,0,0.7,4.7,0.2,0,1.3,8.5,0.9,0,0.1,13,0,9.4057646645995,3.05062975525846,7.4817659629322,0.021509517951462,37.623058658398,12.2025190210338,29.9270638517288,0.086038071805848
"2012-01-15",0,NA,726,589,0,1.5,7.3,0,0,0.9,6.3,0,0,1.4,9.3,0,0,0.1,13.1,0,9.4057646645995,3.12562975525846,8.0817659629322,-0.553490482048538,37.623058658398,12.5025190210338,32.3270638517288,-2.21396192819415
"2012-01-16",0,NA,719,604,0,1.6,8,0,0,0.9,6.3,0,0,1.7,11.9,0,0,1.3,5.4,0,9.4057646645995,3.52562975525846,6.9817659629322,-0.553490482048538,37.623058658398,14.1025190210338,27.9270638517288,-2.21396192819415
"2012-01-17",0,NA,717,596,0,1.5,7.2,0,0,0.8,5.7,0,0,1.3,8.8,0,0,0.1,4.4,0,9.4057646645995,3.07562975525846,5.6067659629322,-0.553490482048538,37.623058658398,12.3025190210338,22.4270638517288,-2.21396192819415
"2012-01-18",NA,NA,719,570,0,1.5,7.7,0,0,1.1,7.3,0,0,1.7,10.7,0,0,0.1,13.1,0,9.4057646645995,3.25062975525846,8.7817659629322,-0.553490482048538,37.623058658398,13.0025190210338,35.1270638517288,-2.21396192819415
"2012-01-19",0,NA,715,549,0,1.6,8.2,0,0,1.1,7.5,0,0,1.7,11.1,0,0,0.1,12.5,0,9.4057646645995,3.27562975525846,8.9067659629322,-0.553490482048538,37.623058658398,13.1025190210338,35.6270638517288,-2.21396192819415
"2012-01-20",0,NA,683,536,0,1.9,9.6,0,0,1.2,7.9,0,0,1.7,11.5,0,0,0.1,13.2,0,9.4057646645995,3.37562975525846,9.6317659629322,-0.553490482048538,37.623058658398,13.5025190210338,38.5270638517288,-2.21396192819415
"2012-01-21",0,NA,710,525,0,1.9,9.6,0,0,1.2,8.1,0,0,1.8,11.6,0,0,0.1,13.2,0,9.4057646645995,3.40062975525846,9.7067659629322,-0.553490482048538,37.623058658398,13.6025190210338,38.8270638517288,-2.21396192819415
"2012-01-22",0,NA,737,549,0,1.5,7.2,0.2,0,0.9,5.8,0.6,0,1.3,8.8,0,0,0.1,13.2,0,9.4057646645995,3.10062975525846,7.8317659629322,-0.353490482048538,37.623058658398,12.4025190210338,31.3270638517288,-1.41396192819415
"2012-01-23",0,NA,718,569,0,1.5,7.7,0,0,0.9,6.3,0,0,1.4,9.6,0,0,0.1,13.2,0,9.4057646645995,3.12562975525846,8.2817659629322,-0.553490482048538,37.623058658398,12.5025190210338,33.1270638517288,-2.21396192819415
"2012-01-24",0,NA,723,636,0,1.2,5.8,19,0,0.8,5.7,10.2,0,1.5,10.2,6,0,1.1,14.1,5.9,9.4057646645995,3.30062975525846,8.0317659629322,9.72150951795147,37.623058658398,13.2025190210338,32.1270638517288,38.8860380718059
"2012-01-25",0,NA,751,650,0,1.5,7.3,0,0,0.9,6.3,0,0,1.4,9.1,0,0,0.1,13.3,0,9.4057646645995,3.12562975525846,8.0817659629322,-0.553490482048538,37.623058658398,12.5025190210338,32.3270638517288,-2.21396192819415
"2012-01-26",0,NA,740,639,0,1.6,8,0,0,0.9,6.3,0,0,1.5,9.8,0,0,0.1,13.3,0,9.4057646645995,3.17562975525846,8.4317659629322,-0.553490482048538,37.623058658398,12.7025190210338,33.7270638517288,-2.21396192819415
"2012-01-27",0,NA,740,641,0,1.6,8,0,0,1,6.6,0,0,1.7,11.1,0,0,0.1,13.3,0,9.4057646645995,3.25062975525846,8.8317659629322,-0.553490482048538,37.623058658398,13.0025190210338,35.3270638517288,-2.21396192819415
"2012-01-28",0,NA,753,633,0,1.5,7.6,0,0,0.8,5.7,0,0,1.3,8.6,1.5,0,0.1,13.3,0,9.4057646645995,3.07562975525846,7.8817659629322,-0.178490482048538,37.623058658398,12.3025190210338,31.5270638517288,-0.713961928194152
"2012-01-29",0,NA,758,624,0,1.6,8,0,0,0.9,6.3,0,0,1.4,9.6,0,0,0.1,13.4,0,9.4057646645995,3.15062975525846,8.4067659629322,-0.553490482048538,37.623058658398,12.6025190210338,33.6270638517288,-2.21396192819415
"2012-01-30",0,NA,762,654,0,2,10,0,0,1.1,7.5,0,0,1.7,11.5,0,0,0.1,13.4,0,9.4057646645995,3.37562975525846,9.6817659629322,-0.553490482048538,37.623058658398,13.5025190210338,38.7270638517288,-2.21396192819415
"2012-01-31",0,NA,760,640,0,1.9,9.6,0,0,1.1,7.5,0,0,1.7,11.3,0,0,0.1,13.4,0,9.4057646645995,3.35062975525846,9.5317659629322,-0.553490482048538,37.623058658398,13.4025190210338,38.1270638517288,-2.21396192819415
"2012-02-01",0,NA,747,636,0,1.9,9.6,0,0,1.1,7.5,0,0,1.7,11.5,0,0,0.1,13.4,0,9.4057646645995,3.35062975525846,9.5817659629322,-0.553490482048538,37.623058658398,13.4025190210338,38.3270638517288,-2.21396192819415
"2012-02-02",NA,NA,751,649,0,1.6,8,2.7,0,1,6.6,2.8,0,1.7,11.3,0,0,0.1,13.4,0,9.4057646645995,3.25062975525846,8.9067659629322,0.821509517951461,37.623058658398,13.0025190210338,35.6270638517288,3.28603807180584
"2012-02-03",NA,NA,745,683,0,1.5,7.2,0,0,0.8,5.7,0.9,0,1.3,8.6,0.1,0,0.1,13.5,0,9.4057646645995,3.07562975525846,7.8317659629322,-0.303490482048538,37.623058658398,12.3025190210338,31.3270638517288,-1.21396192819415
"2012-02-04",0,NA,737,720,0,1.5,7.7,0,0,0.9,6.3,0,0,1.4,9.3,0,0,0.1,13.5,0,9.4057646645995,3.12562975525846,8.2817659629322,-0.553490482048538,37.623058658398,12.5025190210338,33.1270638517288,-2.21396192819415
"2012-02-05",0,NA,730,763,0,1.5,7.2,0,0,0.8,5.7,0,0,1.3,8.4,0,0,0.1,4.6,0,9.4057646645995,3.07562975525846,5.5567659629322,-0.553490482048538,37.623058658398,12.3025190210338,22.2270638517288,-2.21396192819415
"2012-02-06",0,NA,738,793,0,1.5,7.7,0,0,0.9,6.3,0,0,1.4,9.3,0,0,0.1,13.5,0,9.4057646645995,3.12562975525846,8.2817659629322,-0.553490482048538,37.623058658398,12.5025190210338,33.1270638517288,-2.21396192819415
"2012-02-07",0,NA,744,799,0,1.5,7.2,0,0,0.8,5.7,0,0,1.3,9,0,0,0.1,13.6,0,9.4057646645995,3.07562975525846,7.9567659629322,-0.553490482048538,37.623058658398,12.3025190210338,31.8270638517288,-2.21396192819415
"2012-02-08",0,NA,743,785,0,1.6,8,0,0,0.9,6.3,0,0,1.4,9.3,0,0,0.1,13.6,0,9.4057646645995,3.15062975525846,8.3817659629322,-0.553490482048538,37.623058658398,12.6025190210338,33.5270638517288,-2.21396192819415
"2012-02-09",0,NA,735,790,0,1.6,8,13.4,0,1,6.6,5.2,0,2,14,5.4,0,1.4,14.7,6.1,9.4057646645995,3.65062975525846,9.9067659629322,6.97150951795147,37.623058658398,14.6025190210338,39.6270638517288,27.8860380718059
"2012-02-10",0,NA,729,787,0,1.8,9,0,0,1.1,7.5,0,0,1.7,11.3,0,0,0.1,13.6,0,9.4057646645995,3.32562975525846,9.4317659629322,-0.553490482048538,37.623058658398,13.3025190210338,37.7270638517288,-2.21396192819415
"2012-02-11",0,NA,729,746,0,2.1,10.4,0,0,1.4,9.2,0,0,2.1,13.8,0,0,0.1,13.7,0,9.4057646645995,3.57562975525846,10.8567659629322,-0.553490482048538,37.623058658398,14.3025190210338,43.4270638517288,-2.21396192819415
"2012-02-12",0,NA,710,744,0,1.6,8,6.7,0,0.9,6.3,0.8,0,1.4,9.6,4.3,0,0.1,13.7,11.9,9.4057646645995,3.15062975525846,8.4817659629322,5.37150951795147,37.623058658398,12.6025190210338,33.9270638517288,21.4860380718059
"2012-02-13",0,NA,715,736,0,1.9,9.6,0,0,1.2,8.1,0,0,1.8,12,0,0,0.1,13.7,0,9.4057646645995,3.40062975525846,9.9317659629322,-0.553490482048538,37.623058658398,13.6025190210338,39.7270638517288,-2.21396192819415
"2012-02-14",NA,NA,720,740,0,1.6,8,3.4,0,1,6.6,2.3,0,1.6,10.7,1,0,0.1,13.7,0.1,9.4057646645995,3.22562975525846,8.8317659629322,1.14650951795146,37.623058658398,12.9025190210338,35.3270638517288,4.58603807180584
"2012-02-15",NA,NA,720,733,0,1.6,8,0.8,0,1.1,7.3,0,0,1.7,11.1,0,0,0.1,13.8,0,9.4057646645995,3.27562975525846,9.1317659629322,-0.353490482048538,37.623058658398,13.1025190210338,36.5270638517288,-1.41396192819415
"2012-02-16",0,NA,737,751,0,1.9,9.6,0,0,1.2,8.1,0,0,1.9,12.3,0,0,0.1,13.8,0,9.4057646645995,3.42562975525846,10.0317659629322,-0.553490482048538,37.623058658398,13.7025190210338,40.1270638517288,-2.21396192819415
"2012-02-17",0,NA,740,749,0,1.5,7.2,0,0,0.8,5.6,0,0,1.3,8.6,0.6,0,0.1,4.7,11.7,9.4057646645995,3.07562975525846,5.6067659629322,2.52150951795147,37.623058658398,12.3025190210338,22.4270638517288,10.0860380718059
"2012-02-18",0,NA,729,766,0,1.6,8,0,0,0.9,6.3,0,0,1.5,10,0,0,0.1,13.8,0,9.4057646645995,3.17562975525846,8.6067659629322,-0.553490482048538,37.623058658398,12.7025190210338,34.4270638517288,-2.21396192819415
"2012-02-19",0,NA,726,764,0,2.1,10.4,0,0,1.4,9.2,0,0,2.1,14,0.1,0,0.1,13.9,0,9.4057646645995,3.57562975525846,10.9567659629322,-0.528490482048538,37.623058658398,14.3025190210338,43.8270638517288,-2.11396192819415
"2012-02-20",0,NA,724,767,0,1.5,7.2,0,0,0.9,6.2,0,0,1.5,10.2,0,0,0.1,13.9,0,9.4057646645995,3.15062975525846,8.4567659629322,-0.553490482048538,37.623058658398,12.6025190210338,33.8270638517288,-2.21396192819415
"2012-02-21",0,NA,711,740,0,2,10.1,0,0,1.3,8.5,0,0,2.1,14,0,0,0.1,18.5,0,9.4057646645995,3.52562975525846,11.8567659629322,-0.553490482048538,37.623058658398,14.1025190210338,47.4270638517288,-2.21396192819415
"2012-02-22",0,NA,716,738,0,2.4,12,0.1,0,1.4,9.4,0,0,2.2,14.4,0,0,0.1,18.5,0,9.4057646645995,3.67562975525846,12.6567659629322,-0.528490482048538,37.623058658398,14.7025190210338,50.6270638517288,-2.11396192819415
"2012-02-23",0,NA,712,734,0,2.4,12.2,0,0.4,4.6,10.2,0,23.7,15.7,16.4,0,0,0.1,13.9,0,15.4307646645995,7.85062975525847,12.2567659629322,-0.553490482048538,61.723058658398,31.4025190210339,49.0270638517288,-2.21396192819415
"2012-02-24",0,NA,716,654,0,1.8,9.2,0,0.3,3.5,8.2,0,18.9,11.6,12.3,0,0,0.1,14,0,14.2057646645995,6.40062975525847,10.0067659629322,-0.553490482048538,56.823058658398,25.6025190210339,40.0270638517288,-2.21396192819415
"2012-02-25",0,NA,720,613,0,2.6,13.1,0,0.4,4.7,10.7,0,21.4,14.2,15.2,0,0,0.1,18.6,0,14.8557646645995,7.55062975525847,13.4817659629322,-0.553490482048538,59.423058658398,30.2025190210339,53.9270638517288,-2.21396192819415
"2012-02-26",NA,NA,687,629,0,2.5,12.6,0,0.3,3.8,10.1,0,21,13.9,15.1,0,0,0.1,14,0,14.7307646645995,7.22562975525847,12.0317659629322,-0.553490482048538,58.923058658398,28.9025190210339,48.1270638517288,-2.21396192819415
"2012-02-27",0,NA,686,630,0,2.5,12.5,0,0.3,3.9,10.4,0,23.3,15.3,15.5,0,0,0.1,18.7,0,15.3057646645995,7.60062975525847,13.3567659629322,-0.553490482048538,61.223058658398,30.4025190210339,53.4270638517288,-2.21396192819415
"2012-02-28",0,NA,682,636,0,1.7,8.5,0,0.3,3.5,7.7,0,18.9,11.6,12.3,0,0,0.1,14.1,0,14.2057646645995,6.37562975525847,9.7317659629322,-0.553490482048538,56.823058658398,25.5025190210339,38.9270638517288,-2.21396192819415
"2012-02-29",NA,NA,669,623,0,2.4,12.1,0,0.3,3.8,10.1,0,19,12,14.7,0,0,0.1,18.7,0,14.2307646645995,6.72562975525847,12.9817659629322,-0.553490482048538,56.923058658398,26.9025190210339,51.9270638517288,-2.21396192819415
"2012-03-01",NA,NA,589,525,0,2.6,13.3,0,0.4,4.7,10.6,0,23.8,15.7,16.4,0,0,0.1,18.8,0,15.4557646645995,7.92562975525847,13.8567659629322,-0.553490482048538,61.823058658398,31.7025190210339,55.4270638517288,-2.21396192819415
"2012-03-02",0,NA,526,509,23.5,4.8,7.7,0.2,7.7,5.8,6.3,0,15.3,8.7,10.6,0,0,0.1,14.1,0,21.0307646645995,7.00062975525847,8.7567659629322,-0.503490482048538,84.123058658398,28.0025190210339,35.0270638517288,-2.01396192819415
